type,race_id,race_class,surface,name,rank
遠征,202507050611,OP,ダ,アッチャゴーラ,3
遠征,202507050611,OP,ダ,エスカル,5
遠征,202507050611,OP,ダ,ロジアデレード,6
遠征,202507050611,OP,ダ,ナイトアクアリウム,7
遠征,202507050611,OP,ダ,バトゥーキ,8
遠征,202507050611,OP,ダ,エコロガイア,9
遠征,202507050611,OP,ダ,シークレットヴァウ,11
遠征,202507050611,OP,ダ,メイショウカゼマチ,12
遠征,202507050611,OP,ダ,ジョージテソーロ,13
遠征,202507050612,2勝クラス,芝,タイキヴァンクール,3
遠征,202507050612,2勝クラス,芝,ヨウシタンレイ,6
遠征,202507050612,2勝クラス,芝,イブニングタイド,7
遠征,202507050612,2勝クラス,芝,バンブルビー,9
遠征,202507050612,2勝クラス,芝,ナファロア,10
遠征,202507050612,2勝クラス,芝,リリーブライト,11
遠征,202507050612,2勝クラス,芝,ララマセラシオン,12
遠征,202507050612,2勝クラス,芝,スーパーマン,13
遠征,202507050612,2勝クラス,芝,ワタシマツワ,14
遠征,202507050612,2勝クラス,芝,ラホーヤストーム,16
遠征,202507050612,2勝クラス,芝,キントラダンサー,17
遠征,202508030108,2勝クラス,芝,ウイントレメンデス,1
遠征,202508030108,2勝クラス,芝,バルティカ,5
遠征,202508030108,2勝クラス,芝,ラレーヌデリス,7
遠征,202508030108,2勝クラス,芝,キングスコール,8
遠征,202508030110,3勝クラス,ダ,エレガントムーン,4
遠征,202508030111,OP,芝,ジョーメッドヴィン,4
遠征,202508030111,OP,芝,フィオライア,5
遠征,202508030111,OP,芝,バンデルオーラ,7
遠征,202508030111,OP,芝,プルパレイ,8
遠征,202508030111,OP,芝,ジュンウィンダム,12
遠征,202508030111,OP,芝,ブトンドール,13
遠征,202508030111,OP,芝,ブーケファロス,14
遠征,202508030111,OP,芝,ショウナンハクラク,15
遠征,202508030111,OP,芝,ミルトクレイモー,16
遠征,202508030111,OP,芝,マイネルジェロディ,18
遠征,202508030208,2勝クラス,ダ,フラーハ,9
遠征,202508030208,2勝クラス,ダ,ランタナヒルズ,10
遠征,202508030209,3勝クラス,芝,タイキラフター,4
遠征,202508030209,3勝クラス,芝,マイネルニコラス,6
遠征,202508030209,3勝クラス,芝,キュクヌス,7
遠征,202508030209,3勝クラス,芝,サトノクローク,8
遠征,202508030210,OP,ダ,ニットウバジル,6
遠征,202508030210,OP,ダ,メイショウミツヤス,7
遠征,202508030210,OP,ダ,メズメライザー,10
遠征,202508030210,OP,ダ,マニバドラ,13
遠征,202508030210,OP,ダ,メタマックス,14
遠征,202508030211,重賞,芝,ディープモンスター,1
遠征,202508030211,重賞,芝,ヴェルミセル,3
遠征,202508030211,重賞,芝,アルナシーム,6
遠征,202508030211,重賞,芝,サンライズソレイユ,9
遠征,202508030211,重賞,芝,ブレイヴロッカー,13
遠征,202508030211,重賞,芝,メイショウブレゲ,14
遠征,202508030211,重賞,芝,ミクソロジー,17
遠征,202508030212,2勝クラス,芝,カリーシ,5
遠征,202508030212,2勝クラス,芝,エルサトアナ,8
遠征,202508030212,2勝クラス,芝,トウカイエルデ,12
遠征,202508030212,2勝クラス,芝,マイネルビジョン,13
遠征,202508030310,2勝クラス,芝,エールトゥヘヴン,7
遠征,202508030310,2勝クラス,芝,アップストローク,9
遠征,202508030310,2勝クラス,芝,エイムフォーエース,11
遠征,202508030310,2勝クラス,芝,アスクドリームモア,12
遠征,202508030310,2勝クラス,芝,ホークマン,13
遠征,202508030311,3勝クラス,ダ,タガノバビロン,1
遠征,202508030311,3勝クラス,ダ,シンビリーブ,2
遠征,202508030311,3勝クラス,ダ,イデアイゴッソウ,5
遠征,202508030311,3勝クラス,ダ,デコラシオン,6
遠征,202508030311,3勝クラス,ダ,スズノテレサ,10
遠征,202508030311,3勝クラス,ダ,ハーバーライト,11
遠征,202508030311,3勝クラス,ダ,タンゴバイラリン,12
遠征,202508030408,2勝クラス,ダ,ルージュミラージュ,1
遠征,202508030408,2勝クラス,ダ,ウィンターダフネ,2
遠征,202508030408,2勝クラス,ダ,メイショウタムシバ,4
遠征,202508030408,2勝クラス,ダ,ミレニアムヒロイン,14
遠征,202508030409,2勝クラス,ダ,プレアデスグループ,8
遠征,202508030409,2勝クラス,ダ,パールフロント,9
遠征,202508030409,2勝クラス,ダ,イルザ,14
遠征,202508030410,3勝クラス,芝,サムハンター,8
遠征,202508030410,3勝クラス,芝,ファインライン,10
遠征,202508030410,3勝クラス,芝,ウインレイアー,12
遠征,202508030411,OP,ダ,ハビレ,4
遠征,202508030509,2勝クラス,ダ,ゴヴェルナーレリコ,5
遠征,202508030509,2勝クラス,ダ,コスモオピニオン,6
遠征,202508030509,2勝クラス,ダ,オールマイデイズ,7
遠征,202508030509,2勝クラス,ダ,セイウンガレオン,8
遠征,202508030509,2勝クラス,ダ,キュピドン,11
遠征,202508030510,2勝クラス,芝,ジャルディニエ,6
遠征,202508030510,2勝クラス,芝,ジェットマグナム,7
遠征,202508030510,2勝クラス,芝,アラタマフェーヴル,8
遠征,202508030510,2勝クラス,芝,ジッピーレーサー,10
遠征,202508030511,重賞,芝,オフトレイル,1
遠征,202508030511,重賞,芝,レッドモンレーヴ,9
遠征,202508030511,重賞,芝,ロジリオン,10
遠征,202508030511,重賞,芝,タイムトゥヘヴン,12
遠征,202508030511,重賞,芝,グレイイングリーン,13
遠征,202508030511,重賞,芝,バルサムノート,16
遠征,202508030511,重賞,芝,アサカラキング,17
遠征,202508030609,2勝クラス,ダ,ジューンポンポン,5
遠征,202508030609,2勝クラス,ダ,フレッシュラン,11
遠征,202508030610,2勝クラス,芝,シュバルツマサムネ,2
遠征,202508030610,2勝クラス,芝,リギーロ,3
遠征,202508030610,2勝クラス,芝,デルマグレムリン,4
遠征,202508030611,3勝クラス,ダ,ルージュアベリア,3
遠征,202508030611,3勝クラス,ダ,イージーオンミー,4
遠征,202508030611,3勝クラス,ダ,スミ,5
遠征,202508030611,3勝クラス,ダ,タガノチョコラータ,7
遠征,202508030611,3勝クラス,ダ,ピクシレーション,9
遠征,202508030611,3勝クラス,ダ,メテオールライト,10
遠征,202508030611,3勝クラス,ダ,アグラシアド,11
遠征,202508030611,3勝クラス,ダ,サイモンブーケ,12
遠征,202508030611,3勝クラス,ダ,リバートゥルー,14
遠征,202508030708,2勝クラス,芝,ロンドボス,5
遠征,202508030709,OP,芝,ファニーバニー,3
遠征,202508030710,3勝クラス,ダ,グランフォーブル,1
遠征,202508030710,3勝クラス,ダ,エストレヤデベレン,2
遠征,202508030710,3勝クラス,ダ,イノセントキャット,8
遠征,202508030710,3勝クラス,ダ,パルデンス,10
遠征,202508030710,3勝クラス,ダ,ビルカール,11
遠征,202508030711,重賞,芝,エンブロイダリー,1
遠征,202508030711,重賞,芝,エリカエクスプレス,2
遠征,202508030711,重賞,芝,ジョスラン,4
遠征,202508030711,重賞,芝,マピュース,10
遠征,202508030711,重賞,芝,ケリフレッドアスク,11
遠征,202508030711,重賞,芝,カムニャック,16
遠征,202508030711,重賞,芝,レーゼドラマ,17
遠征,202508030711,重賞,芝,ブラウンラチェット,18
遠征,202508030712,2勝クラス,ダ,プルナチャンドラ,4
遠征,202508030712,2勝クラス,ダ,アーロンイメル,8
遠征,202508030712,2勝クラス,ダ,インペリアルライン,10
遠征,202508030808,2勝クラス,芝,コスモアンソロジー,3
遠征,202508030808,2勝クラス,芝,キングスコール,4
遠征,202508030808,2勝クラス,芝,マイネルバーテクス,6
遠征,202508030808,2勝クラス,芝,アラタマフェーヴル,7
遠征,202508030808,2勝クラス,芝,プリズマジコ,8
遠征,202508030808,2勝クラス,芝,メイショウヨゾラ,9
遠征,202508030808,2勝クラス,芝,テンメジャーガール,11
遠征,202508030808,2勝クラス,芝,リリーブライト,12
遠征,202508030809,2勝クラス,ダ,ソウルアンドジャズ,3
遠征,202508030809,2勝クラス,ダ,レッドリベルタ,5
遠征,202508030809,2勝クラス,ダ,リアド,7
遠征,202508030809,2勝クラス,ダ,タイセイアディクト,9
遠征,202508030809,2勝クラス,ダ,バナマンテソーロ,14
遠征,202508030810,3勝クラス,芝,ジョディーズマロン,9
遠征,202508030810,3勝クラス,芝,アバンチュリエ,10
遠征,202508030811,OP,芝,バレエマスター,4
遠征,202508030811,OP,芝,ピースワンデュック,6
遠征,202508030811,OP,芝,センツブラッド,7
遠征,202508030811,OP,芝,ダンテスヴュー,8
遠征,202508030811,OP,芝,シルトホルン,10
遠征,202508030908,2勝クラス,芝,モジャーリオ,1
遠征,202508030908,2勝クラス,芝,ルージュスエルテ,5
遠征,202508030908,2勝クラス,芝,スーパーマン,8
遠征,202508030908,2勝クラス,芝,クールベイビー,10
遠征,202508030908,2勝クラス,芝,キントラダンサー,14
遠征,202508030909,OP,芝,ストームサンダー,3
遠征,202508030910,OP,ダ,マリアナトレンチ,4
遠征,202508030910,OP,ダ,エルゲルージ,10
遠征,202508030910,OP,ダ,タガノエスコート,11
遠征,202508030910,OP,ダ,ヴァルツァーシャル,13
遠征,202508030911,重賞,芝,エネルジコ,1
遠征,202508030911,重賞,芝,ゲルチュタール,4
遠征,202508030911,重賞,芝,レッドバンデ,5
遠征,202508030911,重賞,芝,ジョバンニ,8
遠征,202508030911,重賞,芝,レクスノヴァス,9
遠征,202508030911,重賞,芝,アマキヒ,11
遠征,202508030911,重賞,芝,レイヤードレッド,15
遠征,202508030911,重賞,芝,ヤマニンブークリエ,16
遠征,202508030911,重賞,芝,ラーシャローム,17
遠征,202508030912,2勝クラス,ダ,サンダーロード,12
遠征,202508030912,2勝クラス,ダ,ジェネラーレ,14
遠征,202508030912,2勝クラス,ダ,ルージュイストリア,16
遠征,202508031008,2勝クラス,ダ,アーロンイメル,1
遠征,202508031008,2勝クラス,ダ,ブレイゼスト,2
遠征,202508031008,2勝クラス,ダ,プルナチャンドラ,3
遠征,202508031008,2勝クラス,ダ,アルベリック,7
遠征,202508031009,2勝クラス,芝,アイザックバローズ,5
遠征,202508031009,2勝クラス,芝,バルティカ,6
遠征,202508031009,2勝クラス,芝,ジェットマグナム,7
遠征,202508031009,2勝クラス,芝,ラレーヌデリス,9
遠征,202508031010,3勝クラス,ダ,テーオーグランビル,1
遠征,202508031010,3勝クラス,ダ,クラウンシエンタ,2
遠征,202508031010,3勝クラス,ダ,オンザライン,3
遠征,202508031010,3勝クラス,ダ,サイモンブーケ,11
遠征,202508031010,3勝クラス,ダ,ニューステソーロ,13
遠征,202508031011,重賞,芝,ショウナンカリス,2
遠征,202508031011,重賞,芝,ブラックチャリス,4
遠征,202508031011,重賞,芝,ベレーバスク,5
遠征,202508031011,重賞,芝,ポペット,6
遠征,202508031108,2勝クラス,ダ,パールフロント,5
遠征,202508031108,2勝クラス,ダ,グラスブランシュ,7
遠征,202508031108,2勝クラス,ダ,ストリンジェンド,10
遠征,202508031108,2勝クラス,ダ,タミゼ,14
遠征,202508031110,3勝クラス,芝,ヴォランテ,1
遠征,202508031110,3勝クラス,芝,フェミナフォルテ,7
遠征,202508031110,3勝クラス,芝,フルール,11
遠征,202508031111,OP,芝,シングザットソング,4
遠征,202508031111,OP,芝,ダイシンヤマト,7
遠征,202508031111,OP,芝,ムーンプローブ,10
遠征,202508031111,OP,芝,ペイシャフラワー,12
遠征,202508031112,2勝クラス,芝,ハワイアンタイム,1
遠征,202508031112,2勝クラス,芝,ロンドボス,2
遠征,202508031112,2勝クラス,芝,カリーシ,10
遠征,202508040109,2勝クラス,ダ,トロピカルヒーロー,10
遠征,202508040109,2勝クラス,ダ,ダズリングダンス,12
遠征,202508040109,2勝クラス,ダ,ブリッツクリーク,14
遠征,202508040110,3勝クラス,芝,フロムダスク,1
遠征,202508040111,OP,ダ,エティエンヌ,8
遠征,202508040111,OP,ダ,イスラアネーロ,11
遠征,202508040111,OP,ダ,ロードエクレール,15
遠征,202508040111,OP,ダ,スマートアイ,16
遠征,202508040207,2勝クラス,芝,ピックデムッシュ,2
遠征,202508040207,2勝クラス,芝,アルマデオロ,6
遠征,202508040208,2勝クラス,ダ,メイショウタムシバ,5
遠征,202508040208,2勝クラス,ダ,サツキノジョウ,7
遠征,202508040208,2勝クラス,ダ,ウィンターダフネ,10
遠征,202508040208,2勝クラス,ダ,ブルーペクトライト,14
遠征,202508040209,2勝クラス,芝,レーヴブリリアント,6
遠征,202508040210,3勝クラス,ダ,ショウナンアビアス,2
遠征,202508040210,3勝クラス,ダ,モズナナスター,7
遠征,202508040210,3勝クラス,ダ,キタノソワレ,8
遠征,202508040211,重賞,ダ,ロードクロンヌ,3
遠征,202508040211,重賞,ダ,デルマソトガケ,8
遠征,202508040211,重賞,ダ,ペリエール,10
遠征,202508040211,重賞,ダ,ノースブリッジ,12
遠征,202508040211,重賞,ダ,エアロロノア,14
遠征,202508040308,2勝クラス,芝,サクソンジェンヌ,3
遠征,202508040308,2勝クラス,芝,ジャルディニエ,5
遠征,202508040308,2勝クラス,芝,ハミング,7
遠征,202508040309,2勝クラス,ダ,ジェネラーレ,1
遠征,202508040309,2勝クラス,ダ,ビッグドリーム,2
遠征,202508040309,2勝クラス,ダ,ザウリ,6
遠征,202508040309,2勝クラス,ダ,エルサトアナ,8
遠征,202508040309,2勝クラス,ダ,ハリウッドブルース,9
遠征,202508040309,2勝クラス,ダ,キングクー,14
遠征,202508040310,OP,芝,マイネルケレリウス,3
遠征,202508040310,OP,芝,バレエマスター,4
遠征,202508040310,OP,芝,リビアングラス,6
遠征,202508040310,OP,芝,エープラス,11
遠征,202508040310,OP,芝,ウインエーデル,12
遠征,202508040310,OP,芝,シュバルツクーゲル,13
遠征,202508040310,OP,芝,コスモブッドレア,14
遠征,202508040310,OP,芝,ケンシレインボー,15
遠征,202508040310,OP,芝,スパイダーゴールド,16
遠征,202508040311,重賞,芝,ガリレア,7
遠征,202508040407,2勝クラス,ダ,ゴールデンクラウド,1
遠征,202508040408,2勝クラス,芝,オンザブルースカイ,2
遠征,202508040408,2勝クラス,芝,ダノンキラウェア,3
遠征,202508040408,2勝クラス,芝,カラヴァジェスティ,10
遠征,202508040408,2勝クラス,芝,エクセルゴールド,14
遠征,202508040410,3勝クラス,ダ,シンビリーブ,5
遠征,202508040410,3勝クラス,ダ,コスモジンバック,6
遠征,202508040410,3勝クラス,ダ,グロッシェン,11
遠征,202508040410,3勝クラス,ダ,ルージュミラージュ,14
遠征,202508040411,重賞,芝,ライラック,3
遠征,202508040411,重賞,芝,セキトバイースト,6
遠征,202508040411,重賞,芝,ヴェルミセル,8
遠征,202508040411,重賞,芝,フェアエールング,9
遠征,202508040411,重賞,芝,ボンドガール,11
遠征,202508040411,重賞,芝,エリカエクスプレス,12
